"","code","idnum","pair","candidate","at.run","at.asso","at.press","at.presaut","at.vote","selected","woman","socideo","partyid","reg","trustfed","income.n","educ.n","polknow","vote.selling"
"10078","1008-4-2",1008,4,2,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",1,1,3,3,1,3,14,7,0.598718980366231,0
"10079","1008-5-1",1008,5,1,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,1,3,3,1,3,14,7,0.598718980366231,0
"10080","1008-5-2",1008,5,2,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",0,1,3,3,1,3,14,7,0.598718980366231,0
"10081","1009-1-1",1009,1,1,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",0,1,2,1,1,2,2,6,0.666950573303014,0
"10082","1009-1-2",1009,1,2,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",1,1,2,1,1,2,2,6,0.666950573303014,0
"10083","1009-2-1",1009,2,1,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,1,2,1,1,2,2,6,0.666950573303014,0
"10084","1009-2-2",1009,2,2,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",0,1,2,1,1,2,2,6,0.666950573303014,0
"10085","1009-3-1",1009,3,1,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",1,1,2,1,1,2,2,6,0.666950573303014,0
"10086","1009-3-2",1009,3,2,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",0,1,2,1,1,2,2,6,0.666950573303014,0
"10087","1009-4-1",1009,4,1,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",0,1,2,1,1,2,2,6,0.666950573303014,0
"10088","1009-4-2",1009,4,2,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",1,1,2,1,1,2,2,6,0.666950573303014,0
"10089","1009-5-1",1009,5,1,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",1,1,2,1,1,2,2,6,0.666950573303014,0
"10090","1009-5-2",1009,5,2,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",0,1,2,1,1,2,2,6,0.666950573303014,0
"10091","1010-1-1",1010,1,1,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",0,2,2,1,1,2,14,7,1.72613417307693,1
"10092","1010-1-2",1010,1,2,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,2,2,1,1,2,14,7,1.72613417307693,1
"10093","1010-2-1",1010,2,1,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",0,2,2,1,1,2,14,7,1.72613417307693,1
"10094","1010-2-2",1010,2,2,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",1,2,2,1,1,2,14,7,1.72613417307693,1
"10095","1010-3-1",1010,3,1,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",0,2,2,1,1,2,14,7,1.72613417307693,1
"10096","1010-3-2",1010,3,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,2,2,1,1,2,14,7,1.72613417307693,1
"10097","1010-4-1",1010,4,1,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",0,2,2,1,1,2,14,7,1.72613417307693,1
"10098","1010-4-2",1010,4,2,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,2,2,1,1,2,14,7,1.72613417307693,1
"10099","1010-5-1",1010,5,1,"Citizens CANNOT run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",0,2,2,1,1,2,14,7,1.72613417307693,1
"10100","1010-5-2",1010,5,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",1,2,2,1,1,2,14,7,1.72613417307693,1
"10101","1011-1-1",1011,1,1,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",0,1,2,3,1,4,10,7,0.136434194658168,0
"10102","1011-1-2",1011,1,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",1,1,2,3,1,4,10,7,0.136434194658168,0
"10103","1011-2-1",1011,2,1,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",0,1,2,3,1,4,10,7,0.136434194658168,0
"10104","1011-2-2",1011,2,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",1,1,2,3,1,4,10,7,0.136434194658168,0
"10105","1011-3-1",1011,3,1,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",0,1,2,3,1,4,10,7,0.136434194658168,0
"10106","1011-3-2",1011,3,2,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",1,1,2,3,1,4,10,7,0.136434194658168,0
"10107","1011-4-1",1011,4,1,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CANNOT vote in the next two elections",1,1,2,3,1,4,10,7,0.136434194658168,0
"10108","1011-4-2",1011,4,2,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",0,1,2,3,1,4,10,7,0.136434194658168,0
"10109","1011-5-1",1011,5,1,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CANNOT vote in the next two elections",0,1,2,3,1,4,10,7,0.136434194658168,0
"10110","1011-5-2",1011,5,2,"Citizens CANNOT run for office for the next two elections","Citizens CAN associate with others and form groups","Media CANNOT confront the Government","President CANNOT rule without Congress","Citizens CAN vote in the next two elections",1,1,2,3,1,4,10,7,0.136434194658168,0
"10111","1012-1-1",1012,1,1,"Citizens CAN run for office for the next two elections","Citizens CAN associate with others and form groups","Media CAN confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",1,1,1,1,1,4,8,4,0.864958192071901,0
"10112","1012-1-2",1012,1,2,"Citizens CAN run for office for the next two elections","Citizens CANNOT associate with others and form groups","Media CANNOT confront the Government","President CAN rule without Congress","Citizens CAN vote in the next two elections",0,1,1,1,1,4,8,4,0.864958192071901,0
